isotype long_id_threshold long_cluster_threshold long_coverage_threshold cov_threshold count_threshold cluster_threshold both short_only long_only accuracy accuracy_short
NIC526 95 9 60 0.45 21 9000 922 135 452 0.611000662690524 0.872280037842952
NIC526 95 9 60 0.45 21 12000 877 78 497 0.603994490358127 0.918324607329843
NIC526 95 9 60 0.45 21 15000 830 73 544 0.573600552868003 0.919158361018826
QX1794 95 9 60 0.25 9 6000 2457 1621 650 0.519670050761421 0.602501226091221
QX1794 95 9 60 0.25 9 9000 2372 973 735 0.581372549019608 0.709118086696562
QX1794 95 9 60 0.25 9 12000 2278 599 829 0.614678899082569 0.791797010775113
QX1794 95 9 60 0.25 9 15000 2243 440 864 0.632365379193685 0.836004472605293
QX1794 95 9 60 0.25 12 6000 2364 1089 743 0.563393708293613 0.684622067767159
QX1794 95 9 60 0.25 12 9000 2260 652 847 0.60122372971535 0.776098901098901
QX1794 95 9 60 0.25 12 12000 2132 368 975 0.613525179856115 0.8528
QX1794 95 9 60 0.25 12 15000 2027 272 1080 0.599881621781592 0.88168769030013
QX1794 95 9 60 0.25 15 6000 2237 751 870 0.57983411093831 0.748661311914324
QX1794 95 9 60 0.25 15 9000 2165 452 942 0.608316942961506 0.827283148643485
QX1794 95 9 60 0.25 15 12000 2020 266 1087 0.598873406463089 0.883639545056868
QX1794 95 9 60 0.25 15 15000 1905 201 1202 0.575876662636034 0.904558404558405
QX1794 95 9 60 0.25 18 6000 2140 541 967 0.586622807017544 0.798209623274897
QX1794 95 9 60 0.25 18 9000 2057 335 1050 0.597617664148751 0.85994983277592
QX1794 95 9 60 0.25 18 12000 1873 214 1234 0.563986750978621 0.897460469573551
QX1794 95 9 60 0.25 18 15000 1770 175 1337 0.539305301645338 0.910025706940874
QX1794 95 9 60 0.25 21 6000 2061 367 1046 0.593264248704663 0.848846787479407
QX1794 95 9 60 0.25 21 9000 1909 211 1198 0.575346594333936 0.900471698113208
QX1794 95 9 60 0.25 21 12000 1725 121 1382 0.534386617100372 0.934452871072589
QX1794 95 9 60 0.25 21 15000 1582 111 1525 0.491609695463021 0.934435912581217
QX1794 95 9 60 0.3 9 6000 2495 1913 612 0.497011952191235 0.566016333938294
QX1794 95 9 60 0.3 9 9000 2413 1152 694 0.566564921343038 0.676858345021038
QX1794 95 9 60 0.3 9 12000 2325 745 782 0.603582554517134 0.757328990228013
QX1794 95 9 60 0.3 9 15000 2269 551 838 0.620284308365227 0.804609929078014
QX1794 95 9 60 0.3 12 6000 2406 1283 701 0.548063781321184 0.652209270805096
QX1794 95 9 60 0.3 12 9000 2314 795 793 0.593029215786776 0.744290768735928
QX1794 95 9 60 0.3 12 12000 2173 497 934 0.602941176470588 0.813857677902622
QX1794 95 9 60 0.3 12 15000 2067 400 1040 0.589392643284859 0.83785974868261
QX1794 95 9 60 0.3 15 6000 2300 890 807 0.57543157368026 0.721003134796238
QX1794 95 9 60 0.3 15 9000 2253 569 854 0.612894450489663 0.798369950389795
QX1794 95 9 60 0.3 15 12000 2089 324 1018 0.608860390556689 0.865727310401989
QX1794 95 9 60 0.3 15 15000 1962 241 1145 0.586021505376344 0.890603722197004
QX1794 95 9 60 0.3 18 6000 2185 649 922 0.581735889243876 0.770995059985886
QX1794 95 9 60 0.3 18 9000 2127 393 980 0.607714285714286 0.844047619047619
QX1794 95 9 60 0.3 18 12000 1933 261 1174 0.573931116389549 0.881039197812215
QX1794 95 9 60 0.3 18 15000 1820 221 1287 0.546875 0.89171974522293
QX1794 95 9 60 0.3 21 6000 2119 453 988 0.595224719101124 0.823872472783826
QX1794 95 9 60 0.3 21 9000 2004 257 1103 0.595719381688466 0.886333480760725
QX1794 95 9 60 0.3 21 12000 1823 157 1284 0.558517156862745 0.920707070707071
QX1794 95 9 60 0.3 21 15000 1695 148 1412 0.52073732718894 0.919696147585458
QX1794 95 9 60 0.35 9 6000 2505 2376 602 0.456866678825461 0.513214505224339
QX1794 95 9 60 0.35 9 9000 2448 1494 659 0.532058248206911 0.621004566210046
QX1794 95 9 60 0.35 9 12000 2364 982 743 0.578136463683052 0.706515242080096
QX1794 95 9 60 0.35 9 15000 2323 685 784 0.612605485232067 0.772273936170213
QX1794 95 9 60 0.35 12 6000 2413 1509 694 0.522746967071057 0.615247322794493
QX1794 95 9 60 0.35 12 9000 2356 972 751 0.577592547192939 0.707932692307692
QX1794 95 9 60 0.35 12 12000 2218 633 889 0.593048128342246 0.777972641178534
QX1794 95 9 60 0.35 12 15000 2127 511 980 0.587893864013267 0.806292645943897
QX1794 95 9 60 0.35 15 6000 2315 1076 792 0.553430552235238 0.682689472132114
QX1794 95 9 60 0.35 15 9000 2284 696 823 0.600578490665264 0.766442953020134
QX1794 95 9 60 0.35 15 12000 2132 441 975 0.600901916572717 0.828604741546833
QX1794 95 9 60 0.35 15 15000 2030 327 1077 0.591147350029121 0.861264319049639
QX1794 95 9 60 0.35 18 6000 2209 783 898 0.567866323907455 0.738302139037433
QX1794 95 9 60 0.35 18 9000 2159 509 948 0.597068584070796 0.809220389805097
QX1794 95 9 60 0.35 18 12000 2004 355 1103 0.578856152512998 0.849512505298855
QX1794 95 9 60 0.35 18 15000 1863 286 1244 0.549071618037135 0.866914844113541
QX1794 95 9 60 0.35 21 6000 2143 543 964 0.587123287671233 0.797840655249442
QX1794 95 9 60 0.35 21 9000 2048 353 1059 0.591907514450867 0.852977925864223
QX1794 95 9 60 0.35 21 12000 1901 233 1206 0.569161676646707 0.890815370196813
QX1794 95 9 60 0.35 21 15000 1746 194 1361 0.528930627082702 0.9
QX1794 95 9 60 0.4 9 6000 2516 2909 591 0.418218085106383 0.463778801843318
QX1794 95 9 60 0.4 9 9000 2454 1988 653 0.481648675171737 0.552453849617289
QX1794 95 9 60 0.4 9 12000 2370 1409 737 0.524800708591674 0.627150039693041
QX1794 95 9 60 0.4 9 15000 2340 1027 767 0.566037735849057 0.694980694980695
QX1794 95 9 60 0.4 12 6000 2432 1850 675 0.490619326205366 0.56795889771135
QX1794 95 9 60 0.4 12 9000 2370 1217 737 0.548103607770583 0.660719264008921
QX1794 95 9 60 0.4 12 12000 2242 873 865 0.563316582914573 0.719743178170144
QX1794 95 9 60 0.4 12 15000 2162 626 945 0.57915885346906 0.775466284074605
QX1794 95 9 60 0.4 15 6000 2333 1281 774 0.531677301731996 0.645545102379635
QX1794 95 9 60 0.4 15 9000 2302 847 805 0.582195245321194 0.731025722451572
QX1794 95 9 60 0.4 15 12000 2171 597 936 0.586123110151188 0.784320809248555
QX1794 95 9 60 0.4 15 15000 2085 416 1022 0.591825149020721 0.833666533386645
QX1794 95 9 60 0.4 18 6000 2235 923 872 0.554590570719603 0.707726409119696
QX1794 95 9 60 0.4 18 9000 2201 626 906 0.589606214840611 0.778563848602759
QX1794 95 9 60 0.4 18 12000 2068 465 1039 0.578947368421053 0.816423213580734
QX1794 95 9 60 0.4 18 15000 1935 346 1172 0.560382276281494 0.84831214379658
QX1794 95 9 60 0.4 21 6000 2170 594 937 0.586328019454202 0.785094066570188
QX1794 95 9 60 0.4 21 9000 2112 388 995 0.604291845493562 0.8448
QX1794 95 9 60 0.4 21 12000 1974 279 1133 0.58298877731837 0.876165113182423
QX1794 95 9 60 0.4 21 15000 1842 207 1265 0.555823777911889 0.898975109809663
QX1794 95 9 60 0.45 9 6000 2536 3545 571 0.38123872519543 0.417036671600066
QX1794 95 9 60 0.45 9 9000 2483 2483 624 0.444186046511628 0.5
QX1794 95 9 60 0.45 9 12000 2391 1750 716 0.492279184681902 0.577396764066651
QX1794 95 9 60 0.45 9 15000 2361 1381 746 0.526069518716578 0.6309460181721
QX1794 95 9 60 0.45 12 6000 2448 2131 659 0.467353951890034 0.534614544660406
QX1794 95 9 60 0.45 12 9000 2408 1474 699 0.525649421523685 0.620298815043792
QX1794 95 9 60 0.45 12 12000 2282 1033 825 0.551207729468599 0.688386123680241
QX1794 95 9 60 0.45 12 15000 2233 815 874 0.569352371239164 0.73261154855643
QX1794 95 9 60 0.45 15 6000 2393 1500 714 0.519426958975472 0.614693038787567
QX1794 95 9 60 0.45 15 9000 2359 1057 748 0.566522574447647 0.690573770491803
QX1794 95 9 60 0.45 15 12000 2209 748 898 0.573022049286641 0.747040919851201
QX1794 95 9 60 0.45 15 15000 2140 553 967 0.584699453551913 0.794652803564798
QX1794 95 9 60 0.45 18 6000 2277 1073 830 0.544736842105263 0.679701492537313
QX1794 95 9 60 0.45 18 9000 2240 760 867 0.579260408585467 0.746666666666667
QX1794 95 9 60 0.45 18 12000 2102 557 1005 0.573689956331878 0.79052275291463
QX1794 95 9 60 0.45 18 15000 2000 423 1107 0.56657223796034 0.825423029302518
QX1794 95 9 60 0.45 21 6000 2216 718 891 0.579346405228758 0.755282890252215
QX1794 95 9 60 0.45 21 9000 2155 472 952 0.60212349818385 0.820327369623144
QX1794 95 9 60 0.45 21 12000 2013 333 1094 0.585174418604651 0.858056265984655
QX1794 95 9 60 0.45 21 15000 1925 232 1182 0.576519916142558 0.892443208159481
XZ1516 95 9 60 0.25 9 6000 10252 3941 947 0.677146631439894 0.722327908123723
XZ1516 95 9 60 0.25 9 9000 10088 2931 1111 0.713941967445152 0.774867501344189
XZ1516 95 9 60 0.25 9 12000 9867 2320 1332 0.729861676159479 0.809633215721671
XZ1516 95 9 60 0.25 9 15000 9525 1836 1674 0.7307249712313 0.838394507525746
XZ1516 95 9 60 0.25 12 6000 10106 2941 1093 0.714710042432815 0.774584195600521
XZ1516 95 9 60 0.25 12 9000 9880 2145 1319 0.740407673860911 0.821621621621622
XZ1516 95 9 60 0.25 12 12000 9573 1690 1626 0.742726355807278 0.849951167539732
XZ1516 95 9 60 0.25 12 15000 9138 1372 2061 0.726911144698115 0.869457659372027
XZ1516 95 9 60 0.25 15 6000 9729 2237 1470 0.724099434355463 0.81305365201404
XZ1516 95 9 60 0.25 15 9000 9450 1597 1749 0.738512035010941 0.855435864940708
XZ1516 95 9 60 0.25 15 12000 9004 1130 2195 0.730310649687728 0.888494178014604
XZ1516 95 9 60 0.25 15 15000 8563 916 2636 0.706809739991746 0.903365333895981
XZ1516 95 9 60 0.25 18 6000 9379 1594 1820 0.733135308371766 0.854734347944956
XZ1516 95 9 60 0.25 18 9000 8956 1143 2243 0.725652244368822 0.886820477274978
XZ1516 95 9 60 0.25 18 12000 8428 787 2771 0.703153679292508 0.91459576776994
XZ1516 95 9 60 0.25 18 15000 7817 622 3382 0.661280771508333 0.92629458466643
XZ1516 95 9 60 0.25 21 6000 8996 1053 2203 0.734247469800849 0.895213454075032
XZ1516 95 9 60 0.25 21 9000 8442 736 2757 0.70733137829912 0.91980823708869
XZ1516 95 9 60 0.25 21 12000 7826 556 3373 0.66575925138239 0.93366738248628
XZ1516 95 9 60 0.25 21 15000 7273 478 3926 0.622848334332448 0.938330537995097
XZ1516 95 9 60 0.3 9 6000 10328 4005 871 0.679294922388845 0.72057489709063
XZ1516 95 9 60 0.3 9 9000 10192 3009 1007 0.717342342342342 0.772062722521021
XZ1516 95 9 60 0.3 9 12000 9996 2360 1203 0.73722250903459 0.808999676270638
XZ1516 95 9 60 0.3 9 15000 9674 1889 1525 0.739150366748166 0.836634091498746
XZ1516 95 9 60 0.3 12 6000 10221 2995 978 0.720092997041003 0.773380750605327
XZ1516 95 9 60 0.3 12 9000 10021 2201 1178 0.747835820895522 0.819914907543773
XZ1516 95 9 60 0.3 12 12000 9804 1738 1395 0.757826389425678 0.849419511349853
XZ1516 95 9 60 0.3 12 15000 9399 1447 1800 0.743238968843903 0.866586760095888
XZ1516 95 9 60 0.3 15 6000 9899 2290 1300 0.733857216991623 0.812125687094922
XZ1516 95 9 60 0.3 15 9000 9658 1656 1541 0.751302994943602 0.853632667491603
XZ1516 95 9 60 0.3 15 12000 9352 1192 1847 0.754741344524251 0.886949924127466
XZ1516 95 9 60 0.3 15 15000 8943 980 2256 0.734296740290664 0.901239544492593
XZ1516 95 9 60 0.3 18 6000 9604 1641 1595 0.74797507788162 0.854068474877723
XZ1516 95 9 60 0.3 18 9000 9266 1183 1933 0.748344370860927 0.886783424251125
XZ1516 95 9 60 0.3 18 12000 8922 844 2277 0.740845304326165 0.913577718615605
XZ1516 95 9 60 0.3 18 15000 8398 679 2801 0.707021384071392 0.925195549190261
XZ1516 95 9 60 0.3 21 6000 9274 1097 1925 0.754229017566688 0.894224279240189
XZ1516 95 9 60 0.3 21 9000 8787 780 2412 0.733533683946907 0.918469739730323
XZ1516 95 9 60 0.3 21 12000 8405 608 2794 0.711865842296942 0.932541883945412
XZ1516 95 9 60 0.3 21 15000 7946 524 3253 0.677812846540988 0.938134592680047
XZ1516 95 9 60 0.35 9 6000 10411 4106 788 0.680235217249265 0.717159192670662
XZ1516 95 9 60 0.35 9 9000 10290 3128 909 0.718224331681441 0.766880310031301
XZ1516 95 9 60 0.35 9 12000 10131 2475 1068 0.740895129442738 0.803664921465969
XZ1516 95 9 60 0.35 9 15000 9794 1999 1405 0.742082133656615 0.830492665140337
XZ1516 95 9 60 0.35 12 6000 10324 3072 875 0.723425127881718 0.770677814272917
XZ1516 95 9 60 0.35 12 9000 10157 2334 1042 0.750535727480972 0.813145464734609
XZ1516 95 9 60 0.35 12 12000 9959 1865 1240 0.762323943661972 0.842269959404601
XZ1516 95 9 60 0.35 12 15000 9550 1524 1649 0.750609133066101 0.862380350370237
XZ1516 95 9 60 0.35 15 6000 10061 2375 1138 0.741196404891705 0.809022193631393
XZ1516 95 9 60 0.35 15 9000 9846 1759 1353 0.759839481401451 0.848427401981904
XZ1516 95 9 60 0.35 15 12000 9569 1256 1630 0.768285828984344 0.883972286374134
XZ1516 95 9 60 0.35 15 15000 9168 1029 2031 0.749754661432777 0.899087967049132
XZ1516 95 9 60 0.35 18 6000 9801 1699 1398 0.759885253527679 0.852260869565217
XZ1516 95 9 60 0.35 18 9000 9546 1234 1653 0.767795383254243 0.885528756957328
XZ1516 95 9 60 0.35 18 12000 9216 886 1983 0.762598262308647 0.912294595129677
XZ1516 95 9 60 0.35 18 15000 8738 714 2461 0.733484428775288 0.924460431654676
XZ1516 95 9 60 0.35 21 6000 9535 1159 1664 0.771564978151804 0.891621469983168
XZ1516 95 9 60 0.35 21 9000 9148 836 2051 0.760116327378479 0.916266025641026
XZ1516 95 9 60 0.35 21 12000 8817 651 2382 0.744050632911392 0.931242078580482
XZ1516 95 9 60 0.35 21 15000 8390 551 2809 0.714042553191489 0.938373783693099
XZ1516 95 9 60 0.4 9 6000 10595 4238 604 0.686338019045151 0.714285714285714
XZ1516 95 9 60 0.4 9 9000 10476 3205 723 0.727297972785337 0.76573349901323
XZ1516 95 9 60 0.4 9 12000 10336 2589 863 0.749637365825355 0.799690522243714
XZ1516 95 9 60 0.4 9 15000 10074 2125 1125 0.756079255478835 0.825805393884745
XZ1516 95 9 60 0.4 12 6000 10493 3189 706 0.729288295802057 0.766920040929689
XZ1516 95 9 60 0.4 12 9000 10332 2443 867 0.757366954991937 0.808767123287671
XZ1516 95 9 60 0.4 12 12000 10185 2010 1014 0.771065182829889 0.835178351783518
XZ1516 95 9 60 0.4 12 15000 9829 1701 1370 0.761937984496124 0.852471812662619
XZ1516 95 9 60 0.4 15 6000 10328 2517 871 0.752989209682123 0.804048267808486
XZ1516 95 9 60 0.4 15 9000 10114 1892 1085 0.772591857000993 0.842412127269698
XZ1516 95 9 60 0.4 15 12000 9897 1405 1302 0.7852269120914 0.875685719341709
XZ1516 95 9 60 0.4 15 15000 9534 1165 1665 0.771109673244905 0.891111318814843
XZ1516 95 9 60 0.4 18 6000 10097 1824 1102 0.775320586654381 0.846992701954534
XZ1516 95 9 60 0.4 18 9000 9873 1372 1326 0.785379047012966 0.877990217874611
XZ1516 95 9 60 0.4 18 12000 9609 1009 1590 0.787106815203146 0.904972687888491
XZ1516 95 9 60 0.4 18 15000 9154 820 2045 0.761627423246526 0.917786244235011
XZ1516 95 9 60 0.4 21 6000 9881 1276 1318 0.792064128256513 0.885632338442234
XZ1516 95 9 60 0.4 21 9000 9554 927 1645 0.787893781956127 0.911554241007537
XZ1516 95 9 60 0.4 21 12000 9253 756 1946 0.773985780008365 0.924467978819063
XZ1516 95 9 60 0.4 21 15000 8840 645 2359 0.746369469773725 0.931997891407485
XZ1516 95 9 60 0.45 9 6000 10682 4372 517 0.686018881253612 0.709578849475223
XZ1516 95 9 60 0.45 9 9000 10615 3284 584 0.732928260719464 0.763724008921505
XZ1516 95 9 60 0.45 9 12000 10502 2642 697 0.758760205187486 0.798995739500913
XZ1516 95 9 60 0.45 9 15000 10220 2159 979 0.765084593502021 0.825591727926327
XZ1516 95 9 60 0.45 12 6000 10583 3271 616 0.731375259156876 0.763894903998845
XZ1516 95 9 60 0.45 12 9000 10491 2498 708 0.765934146163393 0.807683424436061
XZ1516 95 9 60 0.45 12 12000 10359 2051 840 0.781811320754717 0.834730056406124
XZ1516 95 9 60 0.45 12 15000 10018 1758 1181 0.773172802346222 0.850713315217391
XZ1516 95 9 60 0.45 15 6000 10430 2615 769 0.75503112784132 0.799540053660406
XZ1516 95 9 60 0.45 15 9000 10306 1969 893 0.782654921020656 0.83959266802444
XZ1516 95 9 60 0.45 15 12000 10132 1497 1067 0.798046628859483 0.871270100610543
XZ1516 95 9 60 0.45 15 15000 9828 1211 1371 0.791941982272361 0.890298034242232
XZ1516 95 9 60 0.45 18 6000 10254 1914 945 0.781972088766873 0.842702169625247
XZ1516 95 9 60 0.45 18 9000 10124 1446 1075 0.800632661130882 0.875021607605877
XZ1516 95 9 60 0.45 18 12000 9914 1094 1285 0.80647522980558 0.900617732558139
XZ1516 95 9 60 0.45 18 15000 9529 881 1670 0.788824503311258 0.915369836695485
XZ1516 95 9 60 0.45 21 6000 10085 1364 1114 0.802754119239035 0.880862957463534
XZ1516 95 9 60 0.45 21 9000 9876 1019 1323 0.808315599934523 0.906470858191831
XZ1516 95 9 60 0.45 21 12000 9607 812 1592 0.799850137374074 0.922065457337556
XZ1516 95 9 60 0.45 21 15000 9243 682 1956 0.777964817776281 0.931284634760705
